image_id,relative_path,raw_path,class_name,class_index,group_id,split,old_grouped_manifest_source_path
IC4SD_EUC_000296,Eucalyptus_cladocalyx/3282/indoor/A010 - 20240321_221344.png,raw/Eucalyptus_cladocalyx/3282/indoor/A010 - 20240321_221344.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A010 - 20240321_221344,test,data/test/Eucalyptus_cladocalyx/3282/indoor/A010 - 20240321_221344.png
IC4SD_EUC_000298,Eucalyptus_cladocalyx/3282/indoor/A012 - 20240321_221346.png,raw/Eucalyptus_cladocalyx/3282/indoor/A012 - 20240321_221346.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A012 - 20240321_221346,val,data/test/Eucalyptus_cladocalyx/3282/indoor/A012 - 20240321_221346.png
IC4SD_EUC_000299,Eucalyptus_cladocalyx/3282/indoor/A013 - 20240321_221347.png,raw/Eucalyptus_cladocalyx/3282/indoor/A013 - 20240321_221347.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A013 - 20240321_221347,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A013 - 20240321_221347.png
IC4SD_EUC_000300,Eucalyptus_cladocalyx/3282/indoor/A018 - 20240321_221355.png,raw/Eucalyptus_cladocalyx/3282/indoor/A018 - 20240321_221355.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A018 - 20240321_221355,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A018 - 20240321_221355.png
IC4SD_EUC_000301,Eucalyptus_cladocalyx/3282/indoor/A019 - 20240321_221357.png,raw/Eucalyptus_cladocalyx/3282/indoor/A019 - 20240321_221357.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A019 - 20240321_221357,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A019 - 20240321_221357.png
IC4SD_EUC_000302,Eucalyptus_cladocalyx/3282/indoor/A021 - 20240321_221400.png,raw/Eucalyptus_cladocalyx/3282/indoor/A021 - 20240321_221400.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A021 - 20240321_221400,val,data/train/Eucalyptus_cladocalyx/3282/indoor/A021 - 20240321_221400.png
IC4SD_EUC_000303,Eucalyptus_cladocalyx/3282/indoor/A022 - 20240321_221402.png,raw/Eucalyptus_cladocalyx/3282/indoor/A022 - 20240321_221402.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A022 - 20240321_221402,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A022 - 20240321_221402.png
IC4SD_EUC_000304,Eucalyptus_cladocalyx/3282/indoor/A023 - 20240321_221403.png,raw/Eucalyptus_cladocalyx/3282/indoor/A023 - 20240321_221403.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A023 - 20240321_221403,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A023 - 20240321_221403.png
IC4SD_EUC_000305,Eucalyptus_cladocalyx/3282/indoor/A024 - 20240321_221404.png,raw/Eucalyptus_cladocalyx/3282/indoor/A024 - 20240321_221404.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A024 - 20240321_221404,test,data/test/Eucalyptus_cladocalyx/3282/indoor/A024 - 20240321_221404.png
IC4SD_EUC_000306,Eucalyptus_cladocalyx/3282/indoor/A026 - 20240321_221409.png,raw/Eucalyptus_cladocalyx/3282/indoor/A026 - 20240321_221409.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A026 - 20240321_221409,train,data/val/Eucalyptus_cladocalyx/3282/indoor/A026 - 20240321_221409.png
IC4SD_EUC_000307,Eucalyptus_cladocalyx/3282/indoor/A027 - 20240321_221410.png,raw/Eucalyptus_cladocalyx/3282/indoor/A027 - 20240321_221410.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A027 - 20240321_221410,test,data/train/Eucalyptus_cladocalyx/3282/indoor/A027 - 20240321_221410.png
IC4SD_EUC_000309,Eucalyptus_cladocalyx/3282/indoor/A030 - 20240321_221415.png,raw/Eucalyptus_cladocalyx/3282/indoor/A030 - 20240321_221415.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A030 - 20240321_221415,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A030 - 20240321_221415.png
IC4SD_EUC_000310,Eucalyptus_cladocalyx/3282/indoor/A031 - 20240321_221415.png,raw/Eucalyptus_cladocalyx/3282/indoor/A031 - 20240321_221415.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A031 - 20240321_221415,test,data/train/Eucalyptus_cladocalyx/3282/indoor/A031 - 20240321_221415.png
IC4SD_EUC_000313,Eucalyptus_cladocalyx/3282/indoor/A036 - 20240321_221426.png,raw/Eucalyptus_cladocalyx/3282/indoor/A036 - 20240321_221426.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A036 - 20240321_221426,train,data/val/Eucalyptus_cladocalyx/3282/indoor/A036 - 20240321_221426.png
IC4SD_EUC_000323,Eucalyptus_cladocalyx/3282/indoor/A052 - 20240321_221456.png,raw/Eucalyptus_cladocalyx/3282/indoor/A052 - 20240321_221456.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A052 - 20240321_221456,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A052 - 20240321_221456.png
IC4SD_EUC_000326,Eucalyptus_cladocalyx/3282/indoor/A055 - 20240321_221503.png,raw/Eucalyptus_cladocalyx/3282/indoor/A055 - 20240321_221503.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A055 - 20240321_221503,test,data/train/Eucalyptus_cladocalyx/3282/indoor/A055 - 20240321_221503.png
IC4SD_EUC_000327,Eucalyptus_cladocalyx/3282/indoor/A056 - 20240321_221505.png,raw/Eucalyptus_cladocalyx/3282/indoor/A056 - 20240321_221505.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A056 - 20240321_221505,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A056 - 20240321_221505.png
IC4SD_EUC_000329,Eucalyptus_cladocalyx/3282/indoor/A058 - 20240321_221509.png,raw/Eucalyptus_cladocalyx/3282/indoor/A058 - 20240321_221509.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A058 - 20240321_221509,val,data/train/Eucalyptus_cladocalyx/3282/indoor/A058 - 20240321_221509.png
IC4SD_EUC_000330,Eucalyptus_cladocalyx/3282/indoor/A059 - 20240321_221652.png,raw/Eucalyptus_cladocalyx/3282/indoor/A059 - 20240321_221652.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A059 - 20240321_221652,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A059 - 20240321_221652.png
IC4SD_EUC_000333,Eucalyptus_cladocalyx/3282/indoor/A062 - 20240321_221700.png,raw/Eucalyptus_cladocalyx/3282/indoor/A062 - 20240321_221700.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A062 - 20240321_221700,train,data/train/Eucalyptus_cladocalyx/3282/indoor/A062 - 20240321_221700.png
IC4SD_EUC_000334,Eucalyptus_cladocalyx/3282/indoor/A063 - 20240321_221703.png,raw/Eucalyptus_cladocalyx/3282/indoor/A063 - 20240321_221703.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A063 - 20240321_221703,test,data/val/Eucalyptus_cladocalyx/3282/indoor/A063 - 20240321_221703.png
IC4SD_EUC_000343,Eucalyptus_cladocalyx/3282/outdoor/A002 - 20240321_100926.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A002 - 20240321_100926.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A002 - 20240321_100926,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A002 - 20240321_100926.png
IC4SD_EUC_000346,Eucalyptus_cladocalyx/3282/outdoor/A005 - 20240321_100934.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A005 - 20240321_100934.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A005 - 20240321_100934,train,data/val/Eucalyptus_cladocalyx/3282/outdoor/A005 - 20240321_100934.png
IC4SD_EUC_000347,Eucalyptus_cladocalyx/3282/outdoor/A006 - 20240321_100936.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A006 - 20240321_100936.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A006 - 20240321_100936,val,data/train/Eucalyptus_cladocalyx/3282/outdoor/A006 - 20240321_100936.png
IC4SD_EUC_000349,Eucalyptus_cladocalyx/3282/outdoor/A010 - 20240321_101433.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A010 - 20240321_101433.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A010 - 20240321_101433,train,data/test/Eucalyptus_cladocalyx/3282/outdoor/A010 - 20240321_101433.png
IC4SD_EUC_000351,Eucalyptus_cladocalyx/3282/outdoor/A013 - 20240321_101440.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A013 - 20240321_101440.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A013 - 20240321_101440,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A013 - 20240321_101440.png
IC4SD_EUC_000352,Eucalyptus_cladocalyx/3282/outdoor/A014 - 20240321_101442.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A014 - 20240321_101442.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A014 - 20240321_101442,train,data/test/Eucalyptus_cladocalyx/3282/outdoor/A014 - 20240321_101442.png
IC4SD_EUC_000353,Eucalyptus_cladocalyx/3282/outdoor/A015 - 20240321_101445.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A015 - 20240321_101445.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A015 - 20240321_101445,val,data/train/Eucalyptus_cladocalyx/3282/outdoor/A015 - 20240321_101445.png
IC4SD_EUC_000354,Eucalyptus_cladocalyx/3282/outdoor/A016 - 20240321_101448.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A016 - 20240321_101448.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A016 - 20240321_101448,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A016 - 20240321_101448.png
IC4SD_EUC_000355,Eucalyptus_cladocalyx/3282/outdoor/A018 - 20240321_101450.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A018 - 20240321_101450.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A018 - 20240321_101450,test,data/val/Eucalyptus_cladocalyx/3282/outdoor/A018 - 20240321_101450.png
IC4SD_EUC_000356,Eucalyptus_cladocalyx/3282/outdoor/A019 - 20240321_101451.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A019 - 20240321_101451.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A019 - 20240321_101451,test,data/train/Eucalyptus_cladocalyx/3282/outdoor/A019 - 20240321_101451.png
IC4SD_EUC_000358,Eucalyptus_cladocalyx/3282/outdoor/A021 - 20240321_101454.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A021 - 20240321_101454.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A021 - 20240321_101454,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A021 - 20240321_101454.png
IC4SD_EUC_000359,Eucalyptus_cladocalyx/3282/outdoor/A022 - 20240321_101455.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A022 - 20240321_101455.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A022 - 20240321_101455,val,data/train/Eucalyptus_cladocalyx/3282/outdoor/A022 - 20240321_101455.png
IC4SD_EUC_000360,Eucalyptus_cladocalyx/3282/outdoor/A023 - 20240321_101456.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A023 - 20240321_101456.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A023 - 20240321_101456,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A023 - 20240321_101456.png
IC4SD_EUC_000361,Eucalyptus_cladocalyx/3282/outdoor/A024 - 20240321_101502.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A024 - 20240321_101502.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A024 - 20240321_101502,train,data/val/Eucalyptus_cladocalyx/3282/outdoor/A024 - 20240321_101502.png
IC4SD_EUC_000362,Eucalyptus_cladocalyx/3282/outdoor/A026 - 20240321_101505.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A026 - 20240321_101505.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A026 - 20240321_101505,train,data/val/Eucalyptus_cladocalyx/3282/outdoor/A026 - 20240321_101505.png
IC4SD_EUC_000363,Eucalyptus_cladocalyx/3282/outdoor/A027 - 20240321_101506.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A027 - 20240321_101506.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A027 - 20240321_101506,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A027 - 20240321_101506.png
IC4SD_EUC_000366,Eucalyptus_cladocalyx/3282/outdoor/A030 - 20240321_101512.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A030 - 20240321_101512.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A030 - 20240321_101512,test,data/val/Eucalyptus_cladocalyx/3282/outdoor/A030 - 20240321_101512.png
IC4SD_EUC_000367,Eucalyptus_cladocalyx/3282/outdoor/A031 - 20240321_101514.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A031 - 20240321_101514.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A031 - 20240321_101514,train,data/val/Eucalyptus_cladocalyx/3282/outdoor/A031 - 20240321_101514.png
IC4SD_EUC_000370,Eucalyptus_cladocalyx/3282/outdoor/A034 - 20240321_101518.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A034 - 20240321_101518.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A034 - 20240321_101518,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A034 - 20240321_101518.png
IC4SD_EUC_000376,Eucalyptus_cladocalyx/3282/outdoor/A041 - 20240321_101531.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A041 - 20240321_101531.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A041 - 20240321_101531,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A041 - 20240321_101531.png
IC4SD_EUC_000379,Eucalyptus_cladocalyx/3282/outdoor/A047 - 20240321_101548.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A047 - 20240321_101548.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A047 - 20240321_101548,train,data/test/Eucalyptus_cladocalyx/3282/outdoor/A047 - 20240321_101548.png
IC4SD_EUC_000380,Eucalyptus_cladocalyx/3282/outdoor/A048 - 20240321_101550.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A048 - 20240321_101550.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A048 - 20240321_101550,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A048 - 20240321_101550.png
IC4SD_EUC_000381,Eucalyptus_cladocalyx/3282/outdoor/A049 - 20240321_101551.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A049 - 20240321_101551.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A049 - 20240321_101551,val,data/train/Eucalyptus_cladocalyx/3282/outdoor/A049 - 20240321_101551.png
IC4SD_EUC_000384,Eucalyptus_cladocalyx/3282/outdoor/A052 - 20240321_101555.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A052 - 20240321_101555.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A052 - 20240321_101555,val,data/train/Eucalyptus_cladocalyx/3282/outdoor/A052 - 20240321_101555.png
IC4SD_EUC_000386,Eucalyptus_cladocalyx/3282/outdoor/A058 - 20240321_101622.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A058 - 20240321_101622.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A058 - 20240321_101622,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A058 - 20240321_101622.png
IC4SD_EUC_000387,Eucalyptus_cladocalyx/3282/outdoor/A059 - 20240321_101624.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A059 - 20240321_101624.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A059 - 20240321_101624,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A059 - 20240321_101624.png
IC4SD_EUC_000389,Eucalyptus_cladocalyx/3282/outdoor/A062 - 20240321_101630.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A062 - 20240321_101630.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A062 - 20240321_101630,train,data/train/Eucalyptus_cladocalyx/3282/outdoor/A062 - 20240321_101630.png
IC4SD_EUC_000390,Eucalyptus_cladocalyx/3282/outdoor/A063 - 20240321_101631.png,raw/Eucalyptus_cladocalyx/3282/outdoor/A063 - 20240321_101631.png,Eucalyptus cladocalyx,1,Eucalyptus cladocalyx::A063 - 20240321_101631,train,data/val/Eucalyptus_cladocalyx/3282/outdoor/A063 - 20240321_101631.png
IC4SD_EUC_000774,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (108).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (108).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/val/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (108).png
IC4SD_EUC_000775,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (109).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (109).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/train/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (109).png
IC4SD_EUC_000776,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (110).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (110).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/test/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (110).png
IC4SD_EUC_000777,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (111).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (111).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/test/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (111).png
IC4SD_EUC_000778,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (112).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (112).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/train/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (112).png
IC4SD_EUC_000779,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (113).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (113).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/train/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (113).png
IC4SD_EUC_000780,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (114).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (114).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/val/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (114).png
IC4SD_EUC_000781,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (115).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (115).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/train/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (115).png
IC4SD_EUC_000782,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (116).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (116).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/val/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (116).png
IC4SD_EUC_000783,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (117).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (117).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/train/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (117).png
IC4SD_EUC_000784,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (118).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (118).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/val/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (118).png
IC4SD_EUC_000785,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (119).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (119).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/test/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (119).png
IC4SD_EUC_000786,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (120).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (120).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/train/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (120).png
IC4SD_EUC_000787,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (121).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (121).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/train/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (121).png
IC4SD_EUC_000788,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (122).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (122).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/train/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (122).png
IC4SD_EUC_000789,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (123).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (123).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/test/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (123).png
IC4SD_EUC_000790,Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (124).png,raw/Eucalyptus_deglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (124).png,Eucalyptus deglupta,2,Eucalyptus deglupta::3359. Eucalyptus daglupta.4,train,data/val/Eucalyptus_daglupta/3359. Eucalyptus daglupta.4/3359. Eucalyptus daglupta.4 (124).png
